id,name,operator,calc_postcode_district,calc_postcode_area,lat,lon,addr_housenumber,addr_street,addr_city,serper_query,confidence,suggested_website,suggested_website_original,validation_status,alternates_json,notes
way/821901394,Railway Tavern,,SE27,SE,51.4401575,-0.1053082,7,Station Rise,London,"""Railway Tavern"" pub London 7 Station Rise SE27",0.000,https://www.datathistle.com/place/82476-the-railway-tavern-london-se27/,https://www.datathistle.com/place/82476-the-railway-tavern-london-se27/,200,"[""https://railway-tavern-4.wheree.com/"", ""https://railway-tavern.weeblyte.com/"", ""https://www.pubsgalore.co.uk/pubs/24359/"", ""https://www.mapquest.com/gb/england/railway-tavern-526175875"", ""https://pubwiki.co.uk/LondonPubs///Lambeth/KnightsHillTavern.shtml""]","heuristic:https://www.datathistle.com/place/82476-the-railway-tavern-london-se27/;ai_review=The URL is a directory/listing page, not the official or operator site of the Railway Tavern pub itself."
way/583053300,The Bricklayers Arms,,SE27,SE,51.4313995,-0.0921257,1,Hamilton Road,London,"""The Bricklayers Arms"" pub London 1 Hamilton Road SE27",0.000,https://x.com/BricklayersSE27,https://x.com/BricklayersSE27,200,"[""https://search.savills.com/property-detail/gb0456s333196"", ""https://www.rightmove.co.uk/properties/745913291834817"", ""https://www.foodhygienerating.co.uk/establishment/the-bricklayers-arms/lambeth/484132""]",heuristic:https://x.com/BricklayersSE27;ai_review=Candidate URL is a social media profile (X.com) not an official site or operator page for the pub; content is generic and does not confirm official status.
node/264156218,The Hope,Young's,SE27,SE,51.430843,-0.101908,49,Norwood High Street,London,"""The Hope"" pub London 49 Norwood High Street SE27",0.900,https://www.hopepubwestnorwood.co.uk/find/,https://www.hopepubwestnorwood.co.uk/find/,200,"[""https://the-hope-pub.wheree.com/"", ""https://www.pubsgalore.co.uk/pubs/24356/"", ""https://www.mapquest.com/gb/england/the-hope-775451864"", ""https://www.pubsinthesun.com/pub/the-hope-pub-61"", ""https://www.tagvenue.com/venues/london/61313/the-hope-2""]","openai:URL explicitly matches the pub name and address (49 Norwood High Street, SE27) with strong geo evidence and is likely the official site.;loc_ok=near_coords"
way/1112549296,The Cutty Sark,,SE28,SE,51.5073066,0.1077457,14,Joyce Dawson Way,London,"""The Cutty Sark"" pub London 14 Joyce Dawson Way SE28",0.000,"https://london.randomness.org.uk/wiki.cgi?Cutty_Sark,_SE28_8RA","https://london.randomness.org.uk/wiki.cgi?Cutty_Sark,_SE28_8RA",200,"[""https://the-cutty-sark.wheree.com/"", ""https://www.useyourlocal.com/pubs/cutty-sark-london-se28-98122/"", ""https://www.bexley.org.uk/listing/143888-The-Cutty-Sark/"", ""https://www.mapquest.com/gb/england/the-cutty-sark-777548511"", ""https://deliveroo.co.uk/menu/london/thamesmead-and-crossway-park/the-cutty-sark-pub-14-joyce-dawson-way?srsltid=AfmBOopjElH6Ol2CngINKfYeRXx_8Ghqjn95nGVa2NIhle82gZ1y3T8Z""]","heuristic:https://london.randomness.org.uk/wiki.cgi?Cutty_Sark,_SE28_8RA;ai_review=Candidate URL is a third-party guide page, not the official site or operator page for the pub."
way/96584368,The Princess Alice,,SE28,SE,51.4981915,0.0893583,,,,"""The Princess Alice"" pub London SE28",0.800,https://www.inapub.co.uk/venues/princess-alice/london/se280js/20785,https://www.inapub.co.uk/venues/princess-alice/london/se280js/20785,200,"[""https://london.randomness.org.uk/wiki.cgi?Princess_Alice,_SE28_0JS"", ""https://www.chooseyourvenue.com/venues/the-princess-alice-thamesmead"", ""https://www.newsshopper.co.uk/news/13503158.pubspy-reviews-the-princess-alice-in-thamesmead/"", ""https://sunny-pint.co.uk/pub/the-princess-alice-london/"", ""https://www.beerintheevening.com/pubs/s/28/28245/Princess_Alice/West_Thamesmead""]","openai:The URL clearly matches the pub name and exact postcode SE28 0JS near the given coordinates, with a strong geo bonus and detailed address, indicating it is the correct venue page rather than an aggregator or unrelated site.;loc_ok=near_coords"
94351842-0a52-4e1e-89ac-d0b6651ee2b0,Blackheath Newbridge Social Club,Independent,SE3,SE,51.4782,0.022195,,,,"""Blackheath Newbridge Social Club"" pub London SE3",0.000,https://www.meetup.com/greenwich-blackheath-gaming/,https://www.meetup.com/greenwich-blackheath-gaming/,200,"[""https://blackheath-newbridge-social-club.wheree.com/"", ""https://mutuals.fca.org.uk/Documents/Download/15407"", ""https://openmicfinder.com/UK/England/Greater-London/Blackheath/Newbridge-Open-Mic-Night-at-The-Blackheath-Newbridge-Social-Club-22-Charlton-Rd-SE3-7HG"", ""https://www.meetup.com/greenwich-blackheath-gaming/events/ckmkktyjcpbgb/""]","heuristic:https://www.meetup.com/greenwich-blackheath-gaming/;ai_review=URL is a Meetup group page for events held at the pub, not the official web presence of the Blackheath Newbridge Social Club itself."
e4713ed1-5ad2-48d0-9741-68c276ae207c,Charlton Park Rugby Football Club,Independent,SE3,SE,51.4658,0.0346,,,,"""Charlton Park Rugby Football Club"" pub London SE3",0.000,https://alebeercider.uk/festivals/list/historical,https://alebeercider.uk/festivals/list/historical,200,"[""https://cozee.properties/en/resources/area-guide/westcombe-park/"", ""https://westcombesociety.org/wp-content/uploads/2016/01/19_03-March19.pdf""]",heuristic:https://alebeercider.uk/festivals/list/historical;ai_review=The URL is a general beer festival listing site with no specific information about Charlton Park Rugby Football Club or a pub at SE3 district.
a8a95f1c-36de-4a22-8cda-08c9ae461132,Depot,Young's,SE3,SE,51.4616,0.0266756,,,,"""Depot"" pub London SE3",0.000,https://www.thedepotpub.co.uk/food-drink/,https://www.thedepotpub.co.uk/food-drink/,200,"[""https://the-depot-4.wheree.com/menu"", ""https://www.thedepotpub.co.uk/"", ""https://www.thedepotpub.co.uk/contact/"", ""https://www.hot-dinners.com/201904088257/Gastroblog/Latest-news/the-depot-opening-kidbrooke-village""]",heuristic:https://www.thedepotpub.co.uk/food-drink/;ai_confirmed_loc_fail=district_only_no_geo
node/449207412,Old Tigers Head,,SE3,SE,51.4568581,0.0113057,351,Lee High Road,London,"""Old Tigers Head"" pub London 351 Lee High Road SE3",0.000,https://www.homepages.ucl.ac.uk/~ccaajpa/pubs-beento.html,https://www.homepages.ucl.ac.uk/~ccaajpa/pubs-beento.html,200,"[""https://the-old-tigers-head.wheree.com/"", ""https://wanderboat.ai/restaurants/united-kingdom/london/the-old-tigers-head/L-44bMkjR764WFKkIlfa1g"", ""https://lewisham.gov.uk/-/media/archive/files/imported/pubs-20report-20final-2031-20may-202012.pdf?sc_lang=en""]","heuristic:https://www.homepages.ucl.ac.uk/~ccaajpa/pubs-beento.html;ai_review=The URL is a personal list of pubs visited, not an official site or operator page for Old Tigers Head at 351 Lee High Road, London."
318db6de-bea0-4c64-b95b-bea8d6010e9a,Brockley Brewery & Taproom,Independent,SE4,SE,51.4622,-0.0362106,,,,"""Brockley Brewery & Taproom"" pub London SE4",0.000,https://mywateringhole.com/Pubs/details/7127,https://mywateringhole.com/Pubs/details/7127,200,"[""https://cozee.properties/en/resources/area-guide/honor-oak/"", ""https://cozee.properties/en/resources/area-guide/crofton-park/""]","heuristic:https://mywateringhole.com/Pubs/details/7127;ai_review=URL is a generic pub directory listing, not the official site or operator page for Brockley Brewery & Taproom"
d0a06ced-ab32-44c2-bf6f-1df4112c4bb6,Ellary's,Independent,SE4,SE,51.4638,-0.035608,,,,"""Ellary's"" pub London SE4",0.000,https://www.ellarys.com/,https://www.ellarys.com/,200,"[""https://ellarys.wheree.com/"", ""https://www.ellarys.com/menus"", ""https://ellarys.placejoys.com/menu"", ""https://www.mapquest.com/gb/england/ellarys-797954462"", ""https://thatsup.co.uk/london/bar/ellarys/""]",heuristic:https://www.ellarys.com/;ai_confirmed_loc_fail=district_only_no_geo
fd9129f4-92f7-4fe4-8e75-805e35729f8a,Lawrence Arms,Independent,SE4,SE,51.4547,-0.0371062,,,,"""Lawrence Arms"" pub London SE4",0.000,https://thelawrencearms.co.uk/,https://thelawrencearms.co.uk/,200,"[""https://www.thelawrencearms.co.uk/food"", ""https://pubsandbeer.co.uk/index.php?ID=P&pub=5090&O=B"", ""https://www.southeybeershop.com/pages/the-lawrence-arms"", ""https://www.useyourlocal.com/pubs/lawrence-arms-london-se4-15515/"", ""https://www.beerguideldn.com/pubs.php?IDKEY=175""]",heuristic:https://thelawrencearms.co.uk/;ai_confirmed_loc_fail=district_only_no_geo
node/2846285826,LDN Beer Dispensary,,SE4,SE,51.4546705,-0.0370883,389,Brockley Road,London,"""LDN Beer Dispensary"" pub London 389 Brockley Road SE4",0.800,https://brockleymax.co.uk/brockley-max-venues/,https://brockleymax.co.uk/brockley-max-venues/,200,"[""https://x.com/LDNDispensary"", ""https://brockleycentral.blogspot.com/2014/"", ""https://www.theukhighstreet.com/store/0/694131/2883/""]","openai:The URL is a local Brockley venues site listing LDN Beer Dispensary at the correct address 389 Brockley Road SE4 2PH, matching the pub's location and name. It appears to be an operator or brand site rather than a social network or aggregator.;loc_ok=district+address"
node/9510946145,Parlez,,SE4,SE,51.4642009,-0.0373021,16,Coulgate Street,London,"""Parlez"" pub London 16 Coulgate Street SE4",0.900,https://parlezlocal.com/,https://parlezlocal.com/,200,"[""https://parlez.wheree.com/"", ""https://www.datathistle.com/place/142849-parlez-london-se4/"", ""https://www.favouritetable.com/discover/south-east-london/parlez-local"", ""https://mywateringhole.com/Pubs/details/6797"", ""https://thenudge.com/parlez/""]","openai:The URL parlezlocal.com explicitly matches the pub name and address 16 Coulgate Street, Brockley, London SE4 2RW, confirming it is the official site for this specific Parlez pub.;loc_ok=district+address"
way/200499475,Wickham Arms,,SE4,SE,51.4686388,-0.0326926,69,Upper Brockley Road,London,"""Wickham Arms"" pub London 69 Upper Brockley Road SE4",0.900,https://pubwiki.co.uk/LondonPubs/Deptford/WickhamArms.shtml,https://pubwiki.co.uk/LondonPubs/Deptford/WickhamArms.shtml,200,"[""https://the-wickham-arms.wheree.com/"", ""https://www.enprimeurclub.com/bars/the-wickham-arms-london-bar"", ""https://londonist.com/pubs/wickham-arms"", ""https://www.thaikitchensaijai.co.uk/about-our-pub""]","openai:The URL explicitly mentions the full address '69 Upper Brockley Road' and 'Deptford SE4', matching the pub's location exactly, indicating a strong match to the specific Wickham Arms in London SE4.;loc_ok=district+address"
node/1828784790,Clarendon Arms,,SE5,SE,51.477497,-0.101174,225,Camberwell New Road,London,"""Clarendon Arms"" pub London 225 Camberwell New Road SE5",0.900,https://www.pubology.co.uk/pubs/355.html,https://www.pubology.co.uk/pubs/355.html,200,"[""https://commons.wikimedia.org/wiki/File:Clarendon_Arms,_Camberwell,_SE5.jpg"", ""https://www.flickr.com/photos/55935853@N00/11171292814"", ""https://pubwiki.co.uk/LondonPubs/Camberwell/ClarendonArms.shtml"", ""https://www.pubsgalore.co.uk/pubs/23915/"", ""https://www.mapquest.com/gb/england/clarendon-arms-798077371""]","openai:The Pubology page explicitly matches the pub name and exact address 225 Camberwell New Road, SE5, with strong geo evidence, making it the best match for the Clarendon Arms in London SE5.;loc_ok=near_coords"
node/13367060313,Nag's Head,,SE5,SE,51.4769011,-0.0941155,242,Camberwell Road,London,"""Nag's Head"" pub London 242 Camberwell Road SE5",0.000,"https://commons.wikimedia.org/wiki/File:Nag%27s_Head,_Camberwell,_SE5.jpg","https://commons.wikimedia.org/wiki/File:Nag%27s_Head,_Camberwell,_SE5.jpg",200,"[""https://nags-head-10.wheree.com/"", ""https://www.mapquest.com/gb/england/nags-head-797891625"", ""https://x.com/LondonPubMap/status/1926709264816476463"", ""https://wanderlog.com/place/details/12385938/nags-head""]","heuristic:https://commons.wikimedia.org/wiki/File:Nag%27s_Head,_Camberwell,_SE5.jpg;ai_review=URL is a Wikimedia Commons image file page, not an official web presence for the pub."
node/333125738,The Bear,,SE5,SE,51.4750095,-0.095975,,,,"""The Bear"" pub London SE5",0.000,https://baldflavours.substack.com/p/the-bear-296a-camberwell-new-rd-london-589,https://baldflavours.substack.com/p/the-bear-296a-camberwell-new-rd-london-589,200,"[""https://www.thebearcamberwell.com/"", ""https://thenudge.com/the-bear/"", ""https://www.spottedbylocals.com/london/the-bear/"", ""https://www.sevenrooms.com/explore/thebear/reservations/create/search/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAdGRleAPfZydleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacwg-BHAKRpZjnUZpGL9DiEuS9wtGesDpK7H6W4-bOQ5jK43yOsHyCNvwPbEw_aem_pYjeLeVx_9aDDdt7cH6-Jw"", ""https://www.standard.co.uk/going-out/restaurants/bear-pub-camberwell-review-jimi-famurewa-b1150532.html""]","heuristic:https://baldflavours.substack.com/p/the-bear-296a-camberwell-new-rd-london-589;ai_review=The URL is a blog/review page about The Bear pub, not an official website or operator page for the venue."
node/3892264316,The Flying Dutchman,,SE5,SE,51.4785402,-0.0854863,156,Wells Way,London,"""The Flying Dutchman"" pub London 156 Wells Way SE5",0.900,https://www.pubsgalore.co.uk/pubs/23917/,https://www.pubsgalore.co.uk/pubs/23917/,200,"[""https://www.flickr.com/photos/55935853@N00/2895728675"", ""https://www.closedpubs.co.uk/london/se5_camberwell_flyingdutchman.html"", ""https://licklist.co.uk/the-flying-dutchman"", ""https://www.layersoflondon.org/map/records/flying-dutchman-both-sides-of-the-rainbow-pt-4"", ""https://london.gaycities.com/arts/305595-the-flying-dutchman""]","openai:The URL matches the pub name and exact address (156 Wells Way, SE5) and is a dedicated pub directory site, not a social network or aggregator. It has strong geo evidence and page relevance.;loc_ok=near_coords"
node/12572448556,The Hermits Cave,,SE5,SE,51.4738247,-0.0906436,28,Camberwell Church Street,London,"""The Hermits Cave"" pub London 28 Camberwell Church Street SE5",0.900,https://hermitscavelondon.cafecityguide.website/,https://hermitscavelondon.cafecityguide.website/,200,"[""https://the-hermits-cave.weeblyte.com/"", ""https://the-hermits-cave.wheree.com/"", ""https://trippin.world/spot/hermits-cave"", ""https://wanderlog.com/place/details/13032267/the-hermits-cave""]","heuristic:https://hermitscavelondon.cafecityguide.website/;ai_confirmed=The URL is specifically for Hermits Cave at 28 Camberwell Church Street, London SE5, matching the pub name and address exactly, indicating it is the venue's own or dedicated page.;loc_ok=district+address"
node/12572476234,The Joiners Arms,,SE5,SE,51.4723805,-0.0928715,35,Denmark Hill,London,"""The Joiners Arms"" pub London 35 Denmark Hill SE5",0.000,https://the-joiners-arms-london.resos.com/,https://the-joiners-arms-london.resos.com/booking?fbclid=IwAR3jgCN0y5uYfGt-ZRM6-BdtyYkmR-vVaVhtV8w0QJVGHR2NY_8jAIPjvkY,200,"[""https://the-joiners-arms-london.resos.com/booking?fbclid=IwAR3jgCN0y5uYfGt-ZRM6-BdtyYkmR-vVaVhtV8w0QJVGHR2NY_8jAIPjvkY"", ""https://tableagent.com/london/the-joiners-arms/"", ""https://www.brixtonbuzz.com/2013/10/pubs-out-of-brixton-the-joiners-arms-in-camberwell-35-denmark-hill-se5/"", ""https://www.fanzo.com/en/bar/15531/the-joiners-arms"", ""https://www.atly.com/gluten-free/location/TheJoinersArms2""]",heuristic:https://the-joiners-arms-london.resos.com/booking?fbclid=IwAR3jgCN0y5uYfGt-ZRM6-BdtyYkmR-vVaVhtV8w0QJVGHR2NY_8jAIPjvkY;ai_confirmed_loc_fail=no_location_match
node/333125744,The Old Dispensary,,SE5,SE,51.4743058,-0.0935548,,,,"""The Old Dispensary"" pub London SE5",0.000,https://www.songkick.com/venues/2925173-old-dispensary,https://www.songkick.com/venues/2925173-old-dispensary,200,"[""https://the-old-dispensary.wheree.com/"", ""https://ra.co/clubs/145106"", ""https://www.brixtonbuzz.com/2015/11/great-music-and-mighty-fine-vibes-at-the-old-dispensary-camberwell/"", ""https://www.beerintheevening.com/pubs/s/19/19036/Old_Dispensary/Camberwell"", ""https://feverup.com/en/london/venue/the-old-dispensary?srsltid=AfmBOoomPFZVFaizXvbD10IBC57s7JgWFgM_rnkBwozfy8p9oLjL6k-m""]",heuristic:https://www.songkick.com/venues/2925173-old-dispensary;ai_review=URL is a ticketing/event listing site (Songkick) not the official site or operator page for the pub The Old Dispensary
node/4821946845,The Phoenix,,SE5,SE,51.4680147,-0.0896697,,Windsor Walk,London,"""The Phoenix"" pub London Windsor Walk SE5",0.000,https://www.mapquest.com/gb/england/the-phoenix-524559704,https://www.mapquest.com/gb/england/the-phoenix-524559704,202,"[""https://www.thephoenixwindsorwalk.co.uk/"", ""https://www.novacircle.com/spots/europe/united-kingdom/england/london-borough-of-southwark/london/the-phoenix-6ee1f1"", ""https://londonist.com/pubs/the-phoenix"", ""https://www.thephoenixwindsorwalk.co.uk/menus/food"", ""https://www.fanzo.com/en/bar/16527/phoenix""]","heuristic:https://www.mapquest.com/gb/england/the-phoenix-524559704;ai_review=URL is a generic map listing, not an official or operator site for the specific pub"
way/76866041,The St Georges Tavern,,SE5,SE,51.4799077,-0.0843727,14,Coleman Road,,"""The St Georges Tavern"" pub London 14 Coleman Road SE5",0.800,https://www.londonkensingtonguide.com/best-pubs-in-camberwell/,https://www.londonkensingtonguide.com/best-pubs-in-camberwell/,200,"[""https://www.vittlesmagazine.com/p/six-of-one-the-afghan-mcflurry"", ""https://www.geostats.co.uk/postcode/se5-7"", ""https://moderngov.southwark.gov.uk/documents/s98863/Appendix%20A%20Application.pdf"", ""https://allaboutangling.net/surrey-fishing/south-london/burgess-park/"", ""https://anglogaliciancup.blogspot.com/2011/07/lost-pints-of-london.html""]","openai:The page mentions The St Georges Tavern on Coleman Road and describes it as a classic London pub, matching the address and name. It is not a social network or aggregator and has relevant local context.;loc_ok=district+address"
way/579389935,The Sun of Camberwell,,SE5,SE,51.470021,-0.0948102,61-63,Coldharbour Lane,London,"""The Sun of Camberwell"" pub London 61-63 Coldharbour Lane SE5",0.900,https://pubology.co.uk/pubs/344.html,https://pubology.co.uk/pubs/344.html,200,"[""https://the-sun-of-camberwell.wheree.com/"", ""https://www.urbanpubsandbars.com/venues/the-sun-of-camberwell"", ""https://www.brixtonbuzz.com/2025/05/the-sun-of-camberwell-pub-closes-for-a-refub-with-reopening-date-set-for-monday-7th-june-2025/""]","openai:The URL explicitly mentions the exact address 61-63 Coldharbour Lane SE5 matching the pub's location, providing strong geographic evidence. It is not a social network or aggregator but a dedicated pub information site.;loc_ok=near_coords"
node/12572448542,The Tiger,,SE5,SE,51.4738085,-0.0926516,18-19,Camberwell Green,London,"""The Tiger"" pub London 18-19 Camberwell Green SE5",0.900,https://www.pubology.co.uk/pubs/343.html,https://www.pubology.co.uk/pubs/343.html,200,"[""https://thetigerpub.com/"", ""https://london.randomness.org.uk/wiki.cgi?Silver_Buckle,_SE5_7AA"", ""https://www.flickr.com/photos/55935853@N00/4864012078"", ""https://www.flickr.com/photos/55935853@N00/2428502811"", ""https://near-me-uk.co.uk/pubs/london/the-tiger-camberwell-green-18-19-se5-7aa/""]","openai:The Pubology page explicitly matches the pub name and exact address 18-19 Camberwell Green, SE5, with strong geo evidence and detailed info about the pub history, making it the best match. The first candidate's URL redirects and is less direct, others are less authoritative or are photo sites.;loc_ok=near_coords"
279656b7-87e2-41c8-955e-039b0f140d1b,Bellingham Ex Servicemen's Club,Independent,SE6,SE,51.4314,-0.0175818,,,,"""Bellingham Ex Servicemen's Club"" pub London SE6",0.000,https://foodhygienescan.co.uk/establishment/256000,https://foodhygienescan.co.uk/establishment/256000,200,"[""https://www.theundergroundmap.com/article.html?id=507926"", ""https://www.zoominfo.com/c/bellingham-social-club/1315010854"", ""https://cozee.properties/en/resources/area-guide/bellingham/"", ""https://www.uk.coop/sites/default/files/2023-12/open_data_organisations_2023_12.csv""]","heuristic:https://foodhygienescan.co.uk/establishment/256000;ai_review=URL is a food hygiene rating page, not the official web presence of the pub"
node/5264614507,Catford Cricket Club,,SE6,SE,51.4417841,-0.019064,,Penerley Road,London,"""Catford Cricket Club"" pub London Penerley Road SE6",1.000,https://www.catfordcricketclub.co.uk/,https://www.catfordcricketclub.co.uk/,200,"[""https://www.catfordcricketclub.co.uk/function-room/"", ""https://www.catfordcricketclub.co.uk/food-drink/"", ""https://www.catfordcricketclub.co.uk/about-us/"", ""https://www.catfordcricketclub.co.uk/contact-us/"", ""https://mapcarta.com/N5264614507""]","openai:The domain catfordcricketclub.co.uk matches the pub name exactly and the site mentions the location Penerley Road, London SE6, matching the pub's address and district. Other candidate URLs are subpages of this domain. No social networks or aggregators chosen.;loc_ok=district+address"
way/930752231,The Black Cat,,SE6,SE,51.4457342,-0.0215002,9,Winslade Way,London,"""The Black Cat"" pub London 9 Winslade Way SE6",0.900,https://www.pubsgalore.co.uk/pubs/23941/,https://www.pubsgalore.co.uk/pubs/23941/,200,"[""https://www.mapquest.com/gb/england/the-black-cat-525817569"", ""https://www.flickr.com/photos/55935853@N00/2610915977"", ""https://wanderlog.com/place/details/8468306/black-cat"", ""https://wanderboat.ai/restaurants/united-kingdom/london/black-cat/ANvibM_7SIep5f3uI1uHiA""]","openai:The URL is a dedicated pub listing that specifically mentions the exact address 9 Winslade Way, SE6, matching the pub's location and name. It is not a social network or aggregator, and has strong geo evidence.;loc_ok=near_coords"
node/9117411107,The Blythe Hill Tavern,,SE6,SE,51.4423194,-0.033722,319,Stanstead Road,London,"""The Blythe Hill Tavern"" pub London 319 Stanstead Road SE6",0.000,https://www.blythevalestudio.co.uk/wp-content/uploads/2018/10/things_to_do3.pdf,https://www.blythevalestudio.co.uk/wp-content/uploads/2018/10/things_to_do3.pdf,200,"[""https://www.useyourlocal.com/pubs/blythe-hill-tavern-london-se23-9517/"", ""https://x.com/BlytheHillTav"", ""https://londontheinside.com/location/the-blythe-hill-tavern/"", ""https://londonist.com/london/pubs/13-of-the-best-irish-pubs-in-london""]",heuristic:https://www.blythevalestudio.co.uk/wp-content/uploads/2018/10/things_to_do3.pdf;ai_review=URL is a PDF document unrelated to the pub; no evidence it is the official site or operator page for The Blythe Hill Tavern
node/282022744,The Fellowship Inn,,SE6,SE,51.4327487,-0.0198466,,Randlesdown Road,London,"""The Fellowship Inn"" pub London Randlesdown Road SE6",0.950,https://fellowshipinn.co.uk/,https://fellowshipinn.co.uk/,200,"[""https://www.wearelewisham.com/organisations/thefellowshipinn/"", ""https://historicengland.org.uk/listing/the-list/list-entry/1413050""]","openai:The URL fellowshipinn.co.uk matches the pub name exactly and the snippet includes the address Randlesdown Rd, London SE6 3BT, matching the given location.;loc_ok=district+address"
node/178448909,The Perry Hill,,SE6,SE,51.4362614,-0.0346656,,,,"""The Perry Hill"" pub London SE6",0.000,https://www.perryhillpub.co.uk/kidsparties,https://www.perryhillpub.co.uk/kidsparties,200,"[""https://london.randomness.org.uk/wiki.cgi?Perry_Hill,_SE6_4EY"", ""https://food4media.com/showPRPreview/the-perry-hill-opens-in-south-east-london"", ""https://pickyglutton.com/2021/10/04/perry-hill-pub-review-barbecue/"", ""https://www.squaremeal.co.uk/restaurants/the-perry-hill-pub_19241"", ""https://www.hardens.com/az/restaurants/london/se6/the-perry-hill.htm""]",heuristic:https://www.perryhillpub.co.uk/kidsparties;ai_confirmed_loc_fail=district_only_no_geo
way/754110894,Royal Oak,,SE7,SE,51.4882994,0.0393978,54,Charlton Lane,London,"""Royal Oak"" pub London 54 Charlton Lane SE7",0.000,https://www.mapquest.com/gb/england/the-royal-oak-pub-523767040,https://www.mapquest.com/gb/england/the-royal-oak-pub-523767040,202,"[""https://the-royal-oak-61.wheree.com/"", ""https://www.pubsgalore.co.uk/pubmap/24410/"", ""https://www.novacircle.com/spots/europe/united-kingdom/london-borough-of-greenwich/london-borough-of-greenwich/london/the-royal-oak-pub-83495d"", ""https://www.great-british-pubs.co.uk/locations/london/greenwich/greenwich/royal-oak-charlton"", ""https://www.beerintheevening.com/pubs/s/20/2031/Royal_Oak/Charlton""]","heuristic:https://www.mapquest.com/gb/england/the-royal-oak-pub-523767040;ai_review=URL is a generic map listing, not an official or operator site for the specific Royal Oak pub at 54 Charlton Lane, London"
node/12827193551,Big J's Biltong Bar,,SE8,SE,51.4757724,-0.0260653,29,Deptford High Street,London,"""Big J's Biltong Bar"" pub London 29 Deptford High Street SE8",0.800,https://londontheinside.com/map/deptford/,https://londontheinside.com/map/deptford/,200,"[""https://www.standard.co.uk/going-out/restaurants/how-deptford-secretly-became-a-london-food-hotspot-b1234872.html"", ""https://www.tonyblackandthecollectors.co.uk/gigs""]","openai:This candidate URL explicitly mentions Big J's Biltong Bar at 29 Deptford High St, London SE8, matching the pub's address and name closely. Other candidates mention the pub but do not provide a direct website or operator site. This is likely the best available official or semi-official page for the pub.;loc_ok=district+address"
d4088ee0-6dec-42ae-9f33-77654f1ddb68,Duke,Independent,SE8,SE,51.4812,-0.020403,,,,"""Duke"" pub London SE8",0.000,https://thedukeofdeptford.com/,https://thedukeofdeptford.com/,200,"[""https://www.pubsgalore.co.uk/pubs/23959/"", ""https://www.squaremeal.co.uk/restaurants/the-duke_19521"", ""https://brewver.com/venues/43375/Duke"", ""https://www.beerintheevening.com/pubs/s/75/7576/Duke/Deptford""]",heuristic:https://thedukeofdeptford.com/;ai_confirmed_loc_fail=district_only_no_geo
a5d83f32-5395-48f1-ac56-df151a464ca0,Lucky Anchor Ale House,Independent,SE8,SE,51.4755,-0.0257538,,,,"""Lucky Anchor Ale House"" pub London SE8",0.900,https://www.foodhygienerating.co.uk/establishment/the-lucky-anchor-ale-house/lewisham/1750209,https://www.foodhygienerating.co.uk/establishment/the-lucky-anchor-ale-house/lewisham/1750209,200,"[""https://pubsandbeer.co.uk/index.php?ID=P&SAV=10&pub=9164"", ""https://www.pubsgalore.co.uk/pubreviews/92065/"", ""https://x.com/SELondonBoozers/status/1812125671985943037"", ""https://www.realalefinder.com/beerboard/?the-lucky-anchor-ale-house-deptford-london""]","openai:This URL includes the full address with postcode SE8 4AF and matches the pub name and location closely, providing strong evidence it is the correct site related to the Lucky Anchor Ale House in Deptford SE8.;loc_ok=near_coords"
node/12876881598,Royal George,,SE8,SE,51.4719833,-0.0286184,85,Tanners Hill,London,"""Royal George"" pub London 85 Tanners Hill SE8",0.000,https://www.pubsgalore.co.uk/pubs/23965/,https://www.pubsgalore.co.uk/pubs/23965/,200,"[""https://royal-george-5.wheree.com/"", ""https://www.pubology.co.uk/pubs/188.html"", ""https://www.enprimeurclub.com/bars/royal-george-london-bar"", ""https://www.pubsinthesun.com/guides/pub/royal-george-2057"", ""https://www.beerintheevening.com/pubs/s/28/28029/Royal_George/Deptford""]","heuristic:https://www.pubsgalore.co.uk/pubs/23965/;ai_review=URL is a third-party pub review site, not the official web presence of the Royal George pub at 85 Tanners Hill, London."
node/280606863,Royal Standard,,SE8,SE,51.4736103,-0.0272264,86,Tanners Hill,London,"""Royal Standard"" pub London 86 Tanners Hill SE8",0.000,https://www.theroyalstandardpub.com/,https://www.theroyalstandardpub.com/,200,"[""https://www.mapquest.com/gb/england/the-royal-standard-525372481"", ""https://www.happycow.net/reviews/royal-standard-south-east-london-353719"", ""https://www.novacircle.com/spots/europe/united-kingdom/london-borough-of-lewisham/london-borough-of-lewisham/london/the-royal-standard-e4294d"", ""https://www.tagvenue.com/venues/london/52998/the-royal-standard""]",heuristic:https://www.theroyalstandardpub.com/;ai_confirmed_loc_fail=no_location_match
